,Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeeksSinceRelease
2758,4850,7,2758,2017-08-31,6,HO00001768,3368,0.6944329896907211,9,2017-07-21,23,1
2759,3470,7,2759,2017-08-31,6,HO00001768,2272,0.6547550432276651,5,2017-07-21,18,2
2760,1460,7,2760,2017-08-31,6,HO00001768,899,0.615753424657534,11,2017-07-21,9,3
2761,670,6,2761,2017-08-31,6,HO00001768,589,0.8791044776119401,6,2017-07-21,6,4
2762,770,7,2762,2017-08-31,6,HO00001768,640,0.8311688311688311,8,2017-07-21,7,5
2763,220,2,2763,2017-08-31,6,HO00001768,190,0.8636363636363631,10,2017-07-21,2,6
2764,1310,5,2764,2017-06-01,3,HO00001769,979,0.747328244274809,8,2017-05-12,10,0
2765,1179,7,2765,2017-06-01,3,HO00001769,892,0.75657336726039,9,2017-05-12,9,1
2766,812,7,2766,2017-06-01,3,HO00001769,644,0.7931034482758621,6,2017-05-12,7,2
2767,220,2,2767,2017-06-01,3,HO00001769,166,0.7545454545454541,11,2017-05-12,2,3
2768,4160,5,2768,2017-07-27,8,HO00001770,3731,0.896875,11,2017-06-02,16,0
2769,5180,7,2769,2017-07-27,8,HO00001770,4231,0.816795366795366,7,2017-06-02,18,1
2770,4010,7,2770,2017-07-27,8,HO00001770,2994,0.7466334164588521,10,2017-06-02,16,2
2771,1960,7,2771,2017-07-27,8,HO00001770,1588,0.8102040816326531,4,2017-06-02,14,3
2772,1632,5,2772,2017-07-27,8,HO00001770,1237,0.7579656862745091,10,2017-06-02,9,4
2773,655,5,2773,2017-07-27,8,HO00001770,385,0.587786259541984,4,2017-06-02,5,5
2774,917,7,2774,2017-07-27,8,HO00001770,595,0.648854961832061,11,2017-06-02,7,6
2775,742,6,2775,2017-07-27,8,HO00001770,465,0.626684636118598,10,2017-06-02,6,7
2776,240,2,2776,2017-07-27,8,HO00001770,155,0.645833333333333,9,2017-06-02,2,8
2777,3790,5,2777,2017-05-04,3,HO00001771,2419,0.6382585751978891,9,2017-04-14,18,0
2778,2584,7,2778,2017-05-04,3,HO00001771,1896,0.733746130030959,8,2017-04-14,18,1
2779,1030,7,2779,2017-05-04,3,HO00001771,918,0.8912621359223301,2,2017-04-14,9,2
2780,220,2,2780,2017-05-04,3,HO00001771,208,0.9454545454545451,3,2017-04-14,2,3
2781,1320,5,2781,2017-05-21,1,HO00001772,1145,0.8674242424242421,8,2017-05-12,12,0
2782,550,3,2782,2017-05-21,1,HO00001772,445,0.8090909090909091,9,2017-05-12,5,1
2783,3950,5,2783,2017-06-22,4,HO00001773,3638,0.9210126582278481,6,2017-05-26,14,0
2784,2440,7,2784,2017-06-22,4,HO00001773,2077,0.851229508196721,11,2017-05-26,14,1
2785,1080,7,2785,2017-06-22,4,HO00001773,863,0.799074074074074,7,2017-05-26,9,2
2786,790,7,2786,2017-06-22,4,HO00001773,540,0.683544303797468,10,2017-05-26,7,3
2787,220,2,2787,2017-06-22,4,HO00001773,90,0.409090909090909,4,2017-05-26,2,4
2788,2040,5,2788,2017-06-08,5,HO00001774,1865,0.9142156862745091,3,2017-05-05,17,0
2789,2040,7,2789,2017-06-08,5,HO00001774,1839,0.901470588235294,8,2017-05-05,17,1
2790,1670,7,2790,2017-06-08,5,HO00001774,1321,0.7910179640718561,9,2017-05-05,13,2
2791,1124,7,2791,2017-06-08,5,HO00001774,909,0.8087188612099641,6,2017-05-05,9,3
2792,720,6,2792,2017-06-08,5,HO00001774,561,0.779166666666666,11,2017-05-05,6,4
2793,240,2,2793,2017-06-08,5,HO00001774,140,0.583333333333333,7,2017-05-05,2,5
2794,1100,5,2794,2017-04-06,1,HO00001775,880,0.8,12,2017-03-31,10,0
2795,440,2,2795,2017-04-06,1,HO00001775,272,0.618181818181818,10,2017-03-31,4,1
2796,550,5,2796,2017-04-11,1,HO00001776,402,0.7309090909090911,12,2017-03-31,5,0
2797,770,7,2797,2017-04-11,1,HO00001776,515,0.668831168831168,10,2017-03-31,7,1
2798,550,5,2798,2017-05-11,6,HO00001777,505,0.9181818181818181,12,2017-03-31,5,0
2799,820,7,2799,2017-05-11,6,HO00001777,735,0.896341463414634,10,2017-03-31,7,1
2800,670,6,2800,2017-05-11,6,HO00001777,587,0.8761194029850741,9,2017-03-31,6,2
2801,770,7,2801,2017-05-11,6,HO00001777,693,0.9,8,2017-03-31,7,3
2802,770,7,2802,2017-05-11,6,HO00001777,676,0.8779220779220771,2,2017-03-31,7,4
2803,770,7,2803,2017-05-11,6,HO00001777,718,0.9324675324675321,3,2017-03-31,7,5
2804,220,2,2804,2017-05-11,6,HO00001777,196,0.8909090909090901,8,2017-03-31,2,6
2805,790,5,2805,2017-04-06,1,HO00001778,736,0.931645569620253,12,2017-03-31,7,0
2806,220,2,2806,2017-04-06,1,HO00001778,177,0.804545454545454,10,2017-03-31,2,1
2807,330,3,2807,2017-04-02,0,HO00001779,230,0.696969696969697,12,2017-03-31,3,0
2808,550,5,2808,2017-04-06,1,HO00001780,467,0.8490909090909091,12,2017-03-31,5,0
2809,220,2,2809,2017-04-06,1,HO00001780,104,0.47272727272727205,10,2017-03-31,2,1
2810,220,2,2810,2017-04-02,0,HO00001781,96,0.436363636363636,12,2017-04-01,2,0
2811,812,5,2811,2017-05-11,5,HO00001782,732,0.9014778325123151,10,2017-04-07,7,0
2812,790,7,2812,2017-05-11,5,HO00001782,715,0.9050632911392401,9,2017-04-07,7,1
2813,770,7,2813,2017-05-11,5,HO00001782,612,0.7948051948051941,8,2017-04-07,7,2
2814,770,7,2814,2017-05-11,5,HO00001782,700,0.9090909090909091,2,2017-04-07,7,3
2815,770,7,2815,2017-05-11,5,HO00001782,726,0.9428571428571421,3,2017-04-07,7,4
2816,220,2,2816,2017-05-11,5,HO00001782,206,0.9363636363636361,8,2017-04-07,2,5
2817,550,5,2817,2017-04-11,0,HO00001783,274,0.49818181818181806,10,2017-04-07,5,0
2818,600,5,2818,2017-04-13,1,HO00001784,520,0.866666666666666,10,2017-04-07,5,0
2819,240,2,2819,2017-04-13,1,HO00001784,216,0.9,9,2017-04-07,2,1
2820,480,4,2820,2017-04-10,0,HO00001785,350,0.7291666666666661,10,2017-04-07,4,0
2821,600,5,2821,2017-04-11,0,HO00001786,389,0.6483333333333331,10,2017-04-07,5,0
2822,393,3,2822,2017-04-09,0,HO00001787,257,0.653944020356234,10,2017-04-07,3,0
2823,240,2,2823,2017-04-09,0,HO00001788,208,0.866666666666666,10,2017-04-08,2,0
2824,3580,5,2824,2017-05-31,7,HO00001790,3278,0.9156424581005581,9,2017-04-14,18,0
2825,4330,7,2825,2017-05-31,7,HO00001790,3598,0.83094688221709,8,2017-04-14,23,1
2826,2490,7,2826,2017-05-31,7,HO00001790,2270,0.9116465863453811,2,2017-04-14,19,2
2827,1540,7,2827,2017-05-31,7,HO00001790,1397,0.907142857142857,3,2017-04-14,14,3
2828,990,7,2828,2017-05-31,7,HO00001790,905,0.914141414141414,8,2017-04-14,9,4
2829,770,7,2829,2017-05-31,7,HO00001790,697,0.9051948051948051,9,2017-04-14,7,5
2830,770,7,2830,2017-05-31,7,HO00001790,648,0.8415584415584411,6,2017-04-14,7,6
2831,110,1,2831,2017-05-31,7,HO00001790,72,0.6545454545454541,11,2017-04-14,1,7
2832,220,2,2832,2017-04-09,0,HO00001791,175,0.7954545454545451,10,2017-04-08,2,0
2833,2980,5,2833,2017-05-04,3,HO00001792,2895,0.9714765100671141,9,2017-04-14,18,0
2834,4710,7,2834,2017-05-04,3,HO00001792,3674,0.7800424628450101,8,2017-04-14,21,1
2835,2010,7,2835,2017-05-04,3,HO00001792,1319,0.6562189054726361,2,2017-04-14,11,2
2836,220,2,2836,2017-05-04,3,HO00001792,209,0.9500000000000001,3,2017-04-14,2,3
2837,550,5,2837,2017-04-20,1,HO00001793,458,0.8327272727272721,9,2017-04-14,5,0
2838,220,2,2838,2017-04-20,1,HO00001793,166,0.7545454545454541,8,2017-04-14,2,1
2839,330,3,2839,2017-04-16,0,HO00001794,277,0.839393939393939,9,2017-04-14,3,0
2840,990,5,2840,2017-04-20,1,HO00001795,763,0.77070707070707,9,2017-04-14,9,0
2841,220,2,2841,2017-04-20,1,HO00001795,101,0.45909090909090905,8,2017-04-14,2,1
2842,1200,5,2842,2017-04-27,2,HO00001796,1101,0.9175000000000001,9,2017-04-14,10,0
2843,1135,7,2843,2017-04-27,2,HO00001796,828,0.729515418502202,8,2017-04-14,9,1
2844,262,2,2844,2017-04-27,2,HO00001796,193,0.7366412213740451,2,2017-04-14,2,2
2845,660,4,2845,2017-05-04,3,HO00001797,608,0.921212121212121,9,2017-04-15,6,0
2846,1210,7,2846,2017-05-04,3,HO00001797,959,0.7925619834710741,8,2017-04-15,11,1
2847,875,7,2847,2017-05-04,3,HO00001797,691,0.789714285714285,2,2017-04-15,7,2
2848,262,2,2848,2017-05-04,3,HO00001797,203,0.7748091603053431,3,2017-04-15,2,3
2849,550,5,2849,2017-04-27,1,HO00001798,503,0.9145454545454541,8,2017-04-21,5,0
2850,220,2,2850,2017-04-27,1,HO00001798,186,0.845454545454545,2,2017-04-21,2,1
2851,1572,5,2851,2017-04-27,1,HO00001799,1100,0.6997455470737911,8,2017-04-21,12,0
2852,524,2,2852,2017-04-27,1,HO00001799,395,0.7538167938931291,2,2017-04-21,4,1
2853,660,4,2853,2017-04-27,1,HO00001801,541,0.819696969696969,8,2017-04-21,6,0
2854,220,2,2854,2017-04-27,1,HO00001801,118,0.536363636363636,2,2017-04-21,2,1
2855,2150,5,2855,2017-05-28,5,HO00001802,1749,0.813488372093023,8,2017-04-21,10,0
2856,1515,7,2856,2017-05-28,5,HO00001802,911,0.601320132013201,2,2017-04-21,9,1
2857,917,7,2857,2017-05-28,5,HO00001802,699,0.762268266085059,3,2017-04-21,7,2
2858,524,4,2858,2017-05-28,5,HO00001802,391,0.7461832061068701,8,2017-04-21,4,3
2859,220,2,2859,2017-05-28,5,HO00001802,197,0.8954545454545451,9,2017-04-21,2,4
2860,220,2,2860,2017-05-28,5,HO00001802,193,0.8772727272727271,6,2017-04-21,2,5
2861,550,5,2861,2017-04-27,1,HO00001803,460,0.8363636363636361,8,2017-04-21,5,0
2862,220,2,2862,2017-04-27,1,HO00001803,117,0.5318181818181811,2,2017-04-21,2,1
2863,550,5,2863,2017-04-27,1,HO00001804,320,0.581818181818181,8,2017-04-21,5,0
2864,220,2,2864,2017-04-27,1,HO00001804,70,0.318181818181818,2,2017-04-21,2,1
2865,440,4,2865,2017-04-27,1,HO00001805,365,0.829545454545454,8,2017-04-21,4,0
2866,220,2,2866,2017-04-27,1,HO00001805,165,0.75,2,2017-04-21,2,1
2867,220,2,2867,2017-04-23,0,HO00001807,120,0.5454545454545451,8,2017-04-22,2,0
2868,1310,5,2868,2017-05-18,1,HO00001808,1032,0.7877862595419841,8,2017-05-12,10,0
2869,524,2,2869,2017-05-18,1,HO00001808,403,0.769083969465648,9,2017-05-12,4,1
2870,19000,5,2870,2017-08-10,15,HO00001809,18037,0.9493157894736841,2,2017-04-28,87,0
2871,25042,7,2871,2017-08-10,15,HO00001809,23368,0.933152304129063,3,2017-04-28,117,1
2872,20160,7,2872,2017-08-10,15,HO00001809,18341,0.9097718253968251,8,2017-04-28,74,2
2873,11780,7,2873,2017-08-10,15,HO00001809,10198,0.865704584040747,9,2017-04-28,38,3
2874,5580,7,2874,2017-08-10,15,HO00001809,4849,0.868996415770609,6,2017-04-28,18,4
2875,4560,7,2875,2017-08-10,15,HO00001809,3682,0.8074561403508771,11,2017-04-28,16,5
2876,3630,7,2876,2017-08-10,15,HO00001809,2308,0.6358126721763081,7,2017-04-28,16,6
2877,2180,7,2877,2017-08-10,15,HO00001809,1652,0.7577981651376141,10,2017-04-28,16,7
2878,1400,7,2878,2017-08-10,15,HO00001809,1156,0.8257142857142851,4,2017-04-28,12,8
2879,570,5,2879,2017-08-10,15,HO00001809,496,0.870175438596491,10,2017-04-28,5,9
2880,770,5,2880,2017-08-10,15,HO00001809,561,0.7285714285714281,4,2017-04-28,7,10
2881,770,7,2881,2017-08-10,15,HO00001809,571,0.7415584415584411,11,2017-04-28,7,11
2882,770,7,2882,2017-08-10,15,HO00001809,593,0.7701298701298701,10,2017-04-28,7,12
2883,770,7,2883,2017-08-10,15,HO00001809,519,0.6740259740259741,9,2017-04-28,7,13
2884,770,7,2884,2017-08-10,15,HO00001809,366,0.47532467532467504,5,2017-04-28,7,14
2885,220,2,2885,2017-08-10,15,HO00001809,112,0.509090909090909,11,2017-04-28,2,15
2886,3483,5,2886,2017-06-08,6,HO00001810,3156,0.906115417743324,2,2017-04-28,29,0
2887,960,2,2887,2017-06-08,6,HO00001810,896,0.9333333333333331,3,2017-04-28,8,1
2888,1440,5,2888,2017-06-08,6,HO00001810,1313,0.9118055555555551,8,2017-04-28,12,2
2889,1920,7,2889,2017-06-08,6,HO00001810,1717,0.894270833333333,9,2017-04-28,16,3
2890,1680,7,2890,2017-06-08,6,HO00001810,1488,0.8857142857142851,6,2017-04-28,14,4
2891,1135,7,2891,2017-06-08,6,HO00001810,869,0.7656387665198231,11,2017-04-28,9,5
2892,262,2,2892,2017-06-08,6,HO00001810,192,0.732824427480915,7,2017-04-28,2,6
2893,2640,5,2893,2017-06-08,5,HO00001811,2461,0.9321969696969691,3,2017-05-05,22,0
2894,2380,7,2894,2017-06-08,5,HO00001811,2159,0.907142857142857,8,2017-05-05,20,1
2895,1680,7,2895,2017-06-08,5,HO00001811,1501,0.8934523809523811,9,2017-05-05,14,2
2896,1790,7,2896,2017-06-08,5,HO00001811,1609,0.8988826815642451,6,2017-05-05,15,3
2897,1342,7,2897,2017-06-08,5,HO00001811,1126,0.8390461997019371,11,2017-05-05,11,4
2898,240,2,2898,2017-06-08,5,HO00001811,211,0.8791666666666661,7,2017-05-05,2,5
2899,550,5,2899,2017-05-11,1,HO00001813,512,0.93090909090909,3,2017-05-05,5,0
2900,220,2,2900,2017-05-11,1,HO00001813,203,0.9227272727272721,8,2017-05-05,2,1
2901,1320,5,2901,2017-06-15,3,HO00001814,1264,0.9575757575757571,6,2017-05-26,12,0
2902,1540,7,2902,2017-06-15,3,HO00001814,1433,0.9305194805194801,11,2017-05-26,14,1
2903,990,7,2903,2017-06-15,3,HO00001814,810,0.818181818181818,7,2017-05-26,9,2
2904,220,2,2904,2017-06-15,3,HO00001814,106,0.48181818181818103,10,2017-05-26,2,3
2905,2882,5,2905,2017-11-08,2,HO00001815,2190,0.7598889659958361,8,2017-10-27,22,0
2906,2096,7,2906,2017-11-08,2,HO00001815,1415,0.675095419847328,11,2017-10-27,16,1
2907,131,1,2907,2017-11-08,2,HO00001815,58,0.442748091603053,9,2017-10-27,1,2
2908,3320,5,2908,2017-06-07,3,HO00001816,3017,0.9087349397590361,9,2017-05-19,12,0
2909,1895,7,2909,2017-06-07,3,HO00001816,1532,0.8084432717678101,6,2017-05-19,9,1
2910,862,7,2910,2017-06-07,3,HO00001816,667,0.773781902552204,11,2017-05-19,7,2
2911,120,1,2911,2017-06-07,3,HO00001816,65,0.5416666666666661,7,2017-05-19,1,3
2912,3720,5,2912,2017-10-17,5,HO00001817,3273,0.8798387096774191,13,2017-09-08,12,0
2913,2615,7,2913,2017-10-17,5,HO00001817,2167,0.8286806883365201,8,2017-09-08,15,1
2914,2052,7,2914,2017-10-17,5,HO00001817,1552,0.7563352826510721,12,2017-09-08,9,2
2915,770,7,2915,2017-10-17,5,HO00001817,677,0.879220779220779,11,2017-09-08,7,3
2916,1530,7,2916,2017-10-17,5,HO00001817,1032,0.674509803921568,2,2017-09-08,12,4
2917,1965,7,2917,2017-10-17,5,HO00001817,994,0.5058524173027991,1,2017-09-08,15,5
2918,2790,2,2918,2017-11-18,0,HO00001818,2774,0.9942652329749101,7,2017-11-17,9,0
2919,4320,5,2919,2017-07-02,5,HO00001819,3903,0.9034722222222221,6,2017-05-26,17,0
2920,2790,7,2920,2017-07-02,5,HO00001819,2274,0.8150537634408601,11,2017-05-26,16,1
2921,1834,7,2921,2017-07-02,5,HO00001819,1274,0.694656488549618,7,2017-05-26,14,2
2922,1179,7,2922,2017-07-02,5,HO00001819,817,0.692960135708227,10,2017-05-26,9,3
2923,917,7,2923,2017-07-02,5,HO00001819,653,0.712104689203925,4,2017-05-26,7,4
2924,655,5,2924,2017-07-02,5,HO00001819,414,0.6320610687022901,10,2017-05-26,5,5
2925,4925,6,2925,2017-06-22,2,HO00001820,3649,0.740913705583756,7,2017-06-08,20,0
2926,2812,7,2926,2017-06-22,2,HO00001820,1697,0.603485064011379,10,2017-06-08,16,1
2927,524,2,2927,2017-06-22,2,HO00001820,327,0.6240458015267171,4,2017-06-08,4,2
2928,5130,5,2928,2017-07-20,4,HO00001821,4401,0.857894736842105,4,2017-06-23,23,0
2929,3870,5,2929,2017-07-20,4,HO00001821,2925,0.7558139534883721,10,2017-06-23,17,1
2930,2870,5,2930,2017-07-20,4,HO00001821,1643,0.5724738675958181,4,2017-06-23,17,2
2931,1610,7,2931,2017-07-20,4,HO00001821,751,0.46645962732919205,11,2017-06-23,11,3
2932,220,2,2932,2017-07-20,4,HO00001821,104,0.47272727272727205,10,2017-06-23,2,4
2933,550,5,2933,2017-05-18,1,HO00001822,501,0.9109090909090901,8,2017-05-12,5,0
2934,220,2,2934,2017-05-18,1,HO00001822,207,0.94090909090909,9,2017-05-12,2,1
2935,2420,5,2935,2017-06-15,5,HO00001823,2322,0.9595041322314051,8,2017-05-12,22,0
2936,3320,7,2936,2017-06-15,5,HO00001823,2802,0.8439759036144571,9,2017-05-12,30,1
2937,2530,7,2937,2017-06-15,5,HO00001823,2119,0.8375494071146241,6,2017-05-12,23,2
2938,1210,7,2938,2017-06-15,5,HO00001823,1077,0.890082644628099,11,2017-05-12,11,3
2939,770,7,2939,2017-06-15,5,HO00001823,559,0.725974025974025,7,2017-05-12,7,4
2940,220,2,2940,2017-06-15,5,HO00001823,76,0.345454545454545,10,2017-05-12,2,5
2941,1100,5,2941,2017-05-25,2,HO00001824,1017,0.9245454545454541,8,2017-05-12,10,0
2942,990,7,2942,2017-05-25,2,HO00001824,853,0.8616161616161611,9,2017-05-12,9,1
2943,220,2,2943,2017-05-25,2,HO00001824,184,0.8363636363636361,6,2017-05-12,2,2
2944,550,5,2944,2017-05-18,1,HO00001825,505,0.9181818181818181,8,2017-05-12,5,0
2945,220,2,2945,2017-05-18,1,HO00001825,194,0.8818181818181811,9,2017-05-12,2,1
2946,550,5,2946,2017-06-15,5,HO00001826,528,0.96,8,2017-05-12,5,0
2947,770,7,2947,2017-06-15,5,HO00001826,709,0.92077922077922,9,2017-05-12,7,1
2948,770,7,2948,2017-06-15,5,HO00001826,709,0.92077922077922,6,2017-05-12,7,2
2949,770,7,2949,2017-06-15,5,HO00001826,699,0.907792207792207,11,2017-05-12,7,3
2950,770,7,2950,2017-06-15,5,HO00001826,559,0.725974025974025,7,2017-05-12,7,4
2951,220,2,2951,2017-06-15,5,HO00001826,113,0.513636363636363,10,2017-05-12,2,5
2952,4920,5,2952,2017-06-22,5,HO00001827,4700,0.955284552845528,9,2017-05-19,22,0
2953,6010,7,2953,2017-06-22,5,HO00001827,5208,0.8665557404326121,6,2017-05-19,27,1
2954,4864,7,2954,2017-06-22,5,HO00001827,3750,0.770970394736842,11,2017-05-19,18,2
2955,1530,7,2955,2017-06-22,5,HO00001827,1015,0.663398692810457,7,2017-05-19,8,3
2956,840,7,2956,2017-06-22,5,HO00001827,684,0.8142857142857141,10,2017-05-19,7,4
2957,240,2,2957,2017-06-22,5,HO00001827,157,0.654166666666666,4,2017-05-19,2,5
2958,1270,4,2958,2017-07-02,0,HO00001828,985,0.7755905511811021,10,2017-06-29,9,0
2959,3830,6,2959,2017-06-29,4,HO00001829,2704,0.706005221932114,11,2017-06-01,13,0
2960,1840,7,2960,2017-06-29,4,HO00001829,1104,0.6000000000000001,7,2017-06-01,9,1
2961,790,7,2961,2017-06-29,4,HO00001829,696,0.881012658227848,10,2017-06-01,7,2
2962,770,7,2962,2017-06-29,4,HO00001829,655,0.8506493506493501,4,2017-06-01,7,3
2963,220,2,2963,2017-06-29,4,HO00001829,177,0.804545454545454,10,2017-06-01,2,4
2964,550,5,2964,2017-07-13,8,HO00001830,503,0.9145454545454541,9,2017-05-19,5,0
2965,1115,7,2965,2017-07-13,8,HO00001830,923,0.8278026905829591,6,2017-05-19,9,1
2966,1157,7,2966,2017-07-13,8,HO00001830,876,0.757130509939498,11,2017-05-19,9,2
2967,1572,7,2967,2017-07-13,8,HO00001830,1364,0.8676844783715011,7,2017-05-19,13,3
2968,2490,7,2968,2017-07-13,8,HO00001830,1876,0.7534136546184731,10,2017-05-19,13,4
2969,1220,7,2969,2017-07-13,8,HO00001830,825,0.676229508196721,4,2017-05-19,7,5
2970,820,5,2970,2017-07-13,8,HO00001830,644,0.7853658536585361,10,2017-05-19,7,6
2971,600,5,2971,2017-07-13,8,HO00001830,353,0.588333333333333,4,2017-05-19,5,7
2972,570,2,2972,2017-07-13,8,HO00001830,256,0.44912280701754304,11,2017-05-19,5,8
2973,550,5,2973,2017-05-25,1,HO00001831,471,0.8563636363636361,9,2017-05-19,5,0
2974,220,2,2974,2017-05-25,1,HO00001831,167,0.759090909090909,6,2017-05-19,2,1
2975,550,5,2975,2017-06-01,2,HO00001833,498,0.9054545454545451,9,2017-05-19,5,0
2976,770,7,2976,2017-06-01,2,HO00001833,689,0.894805194805194,6,2017-05-19,7,1
2977,220,2,2977,2017-06-01,2,HO00001833,193,0.8772727272727271,11,2017-05-19,2,2
2978,600,5,2978,2017-05-25,1,HO00001834,543,0.905,9,2017-05-19,5,0
2979,240,2,2979,2017-05-25,1,HO00001834,184,0.766666666666666,6,2017-05-19,2,1
2980,550,5,2980,2017-05-25,1,HO00001835,389,0.707272727272727,9,2017-05-19,5,0
2981,220,2,2981,2017-05-25,1,HO00001835,123,0.5590909090909091,6,2017-05-19,2,1
2982,660,5,2982,2017-05-25,1,HO00001836,527,0.798484848484848,9,2017-05-19,6,0
2983,220,2,2983,2017-05-25,1,HO00001836,184,0.8363636363636361,6,2017-05-19,2,1
2984,262,2,2984,2017-05-21,0,HO00001837,201,0.7671755725190841,9,2017-05-20,2,0
2985,1100,5,2985,2017-06-22,4,HO00001838,1045,0.9500000000000001,6,2017-05-26,10,0
2986,1540,7,2986,2017-06-22,4,HO00001838,1328,0.8623376623376621,11,2017-05-26,14,1
2987,990,7,2987,2017-06-22,4,HO00001838,720,0.7272727272727271,7,2017-05-26,9,2
2988,770,7,2988,2017-06-22,4,HO00001838,553,0.718181818181818,10,2017-05-26,7,3
2989,220,2,2989,2017-06-22,4,HO00001838,84,0.38181818181818106,4,2017-05-26,2,4
2990,812,5,2990,2017-06-01,1,HO00001839,715,0.880541871921182,6,2017-05-26,7,0
2991,220,2,2991,2017-06-01,1,HO00001839,196,0.8909090909090901,11,2017-05-26,2,1
2992,240,2,2992,2017-05-28,0,HO00001840,198,0.8250000000000001,6,2017-05-27,2,0
2993,550,5,2993,2017-06-12,1,HO00001845,513,0.9327272727272721,11,2017-06-02,5,0
2994,660,6,2994,2017-06-12,1,HO00001845,412,0.624242424242424,7,2017-06-02,6,1
2995,600,5,2995,2017-06-22,3,HO00001846,508,0.846666666666666,11,2017-06-02,5,0
2996,1080,7,2996,2017-06-22,3,HO00001846,712,0.6592592592592591,7,2017-06-02,9,1
2997,1780,7,2997,2017-06-22,3,HO00001846,1063,0.5971910112359551,10,2017-06-02,15,2
2998,360,2,2998,2017-06-22,3,HO00001846,137,0.38055555555555504,4,2017-06-02,3,3
2999,550,5,2999,2017-06-14,2,HO00001847,510,0.927272727272727,11,2017-06-02,5,0
3000,770,7,3000,2017-06-14,2,HO00001847,573,0.744155844155844,7,2017-06-02,7,1
3001,110,1,3001,2017-06-14,2,HO00001847,48,0.436363636363636,10,2017-06-02,1,2
3002,600,5,3002,2017-06-07,1,HO00001848,417,0.6950000000000001,11,2017-06-02,5,0
3003,120,1,3003,2017-06-07,1,HO00001848,32,0.266666666666666,7,2017-06-02,1,1
3004,550,5,3004,2017-06-08,1,HO00001850,345,0.6272727272727271,11,2017-06-02,5,0
3005,220,2,3005,2017-06-08,1,HO00001850,116,0.527272727272727,7,2017-06-02,2,1
3006,330,3,3006,2017-06-04,0,HO00001851,297,0.9,11,2017-06-02,3,0
3007,550,5,3007,2017-06-08,1,HO00001853,362,0.6581818181818181,11,2017-06-02,5,0
3008,220,2,3008,2017-06-08,1,HO00001853,76,0.345454545454545,7,2017-06-02,2,1
3009,550,5,3009,2017-06-15,2,HO00001855,427,0.776363636363636,11,2017-06-02,5,0
3010,770,7,3010,2017-06-15,2,HO00001855,380,0.49350649350649306,7,2017-06-02,7,1
3011,220,2,3011,2017-06-15,2,HO00001855,54,0.245454545454545,10,2017-06-02,2,2
3012,220,2,3012,2017-06-04,0,HO00001858,119,0.54090909090909,11,2017-06-03,2,0
3013,6730,5,3013,2017-07-13,3,HO00001862,5654,0.8401188707280831,4,2017-06-23,28,0
3014,3120,5,3014,2017-07-13,3,HO00001862,1593,0.510576923076922,10,2017-06-23,17,1
3015,550,5,3015,2017-07-13,3,HO00001862,245,0.44545454545454505,4,2017-06-23,5,2
3016,220,2,3016,2017-07-13,3,HO00001862,33,0.15,11,2017-06-23,2,3
3017,2870,5,3017,2017-07-02,3,HO00001863,2532,0.8822299651567941,7,2017-06-09,17,0
3018,2260,7,3018,2017-07-02,3,HO00001863,1797,0.795132743362831,10,2017-06-09,16,1
3019,1080,7,3019,2017-07-02,3,HO00001863,923,0.8546296296296291,4,2017-06-09,9,2
3020,570,5,3020,2017-07-02,3,HO00001863,500,0.8771929824561401,10,2017-06-09,5,3
3021,3320,5,3021,2017-06-22,2,HO00001864,2318,0.6981927710843371,7,2017-06-09,12,0
3022,1790,7,3022,2017-06-22,2,HO00001864,813,0.45418994413407804,10,2017-06-09,9,1
3023,220,2,3023,2017-06-22,2,HO00001864,128,0.581818181818181,4,2017-06-09,2,2
3024,1320,5,3024,2017-06-22,2,HO00001865,1216,0.921212121212121,7,2017-06-09,12,0
3025,1040,7,3025,2017-06-22,2,HO00001865,792,0.761538461538461,10,2017-06-09,9,1
3026,240,2,3026,2017-06-22,2,HO00001865,108,0.45,4,2017-06-09,2,2
3027,360,3,3027,2017-06-11,0,HO00001866,122,0.338888888888888,7,2017-06-09,3,0
3028,550,5,3028,2017-06-15,1,HO00001867,390,0.7090909090909091,7,2017-06-09,5,0
3029,220,2,3029,2017-06-15,1,HO00001867,84,0.38181818181818106,10,2017-06-09,2,1
3030,2400,5,3030,2017-08-23,7,HO00001869,2179,0.907916666666666,4,2017-07-07,20,0
3031,4560,7,3031,2017-08-23,7,HO00001869,3432,0.7526315789473681,11,2017-07-07,19,1
3032,3052,7,3032,2017-08-23,7,HO00001869,2067,0.6772608125819131,10,2017-07-07,11,2
3033,1220,7,3033,2017-08-23,7,HO00001869,903,0.7401639344262291,9,2017-07-07,7,3
3034,840,7,3034,2017-08-23,7,HO00001869,719,0.85595238095238,5,2017-07-07,7,4
3035,1320,7,3035,2017-08-23,7,HO00001869,1136,0.86060606060606,11,2017-07-07,11,5
3036,840,7,3036,2017-08-23,7,HO00001869,653,0.7773809523809521,6,2017-07-07,7,6
3037,120,1,3037,2017-08-23,7,HO00001869,99,0.8250000000000001,8,2017-07-07,1,7
3038,3122,5,3038,2017-08-23,4,HO00001870,2173,0.696028187059577,9,2017-07-28,17,0
3039,1799,7,3039,2017-08-23,4,HO00001870,1001,0.556420233463035,5,2017-07-28,11,1
3040,812,7,3040,2017-08-23,4,HO00001870,663,0.816502463054187,11,2017-07-28,7,2
